"Delay"
-2
-2
0
0
-1
-10
-3
20
68
0
-3
0
121
76
-4
-3
-2
205
177
2
0
0
5
0
115
-2
-2
1
0
-5
0
-1
64
-2
4
-1
-2
-3
174
0
-2
92
43
7
2
30
11
-2
-6
2
29
13
0
22
-1
5
0
-2
168
-2
94
-2
2
0
1
-2
22
-1
14
1
-3
-6
-5
5
-4
-5
0
144
-5
122
11
-2
-3
-2
0
1
-4
-3
14
-1
-6
-4
-3
5
40
-6
-3
-1
52
0
-3
-2
0
-1
31
0
51
-5
1
-2
2
-2
20
4
77
101
0
-3
0
16
-1
6
0
0
-3
-4
-6
52
-7
-2
-5
51
-3
0
-2
4
2
-3
-5
7
5
16
3
10
-5
14
-5
-2
78
-6
0
149
-3
0
111
0
1
9
4
-2
4
13
0
5
-5
-8
69
-5
37
0
93
21
0
-7
-1
139
1
0
48
-5
144
8
152
0
0
-3
-4
-2
2
3
-11
28
29
-5
22
-5
-1
1
-3
0
-3
-2
33
8
-4
-4
-3
0
54
-2
-1
-2
0
11
-3
7
1
8
-2
0
10
-2
-2
-3
0
2
10
12
41
0
-2
14
-7
25
-4
0
-1
-8
2
-3
3
0
0
-2
-6
-4
-1
0
-1
-1
-4
30
64
13
-6
-3
-4
-4
-2
-3
22
-3
-7
121
-6
-1
3
0
0
-1
0
-4
0
4
89
-5
-8
2
6
129
-3
-5
6
0
-2
-6
43
-3
-7
19
-1
6
0
-2
-5
0
-6
-8
-4
-6
-3
-4
-5
3
-5
-4
60
-1
0
17
-7
-2
-1
-6
-5
-2
0
19
-6
36
-2
-4
7
-5
-6
-1
0
50
0
-5
-7
41
31
24
-4
47
-3
-6
20
-3
-3
8
0
-2
109
-1
-3
-1
2
-4
-6
-5
0
-2
42
0
2
14
-5
-1
0
-3
0
0
19
11
11
8
-4
20
21
-3
-4
-2
-3
-5
38
0
-5
-5
-4
248
0
26
3
-4
58
0
3
-2
36
-5
78
13
112
14
230
46
5
0
-1
-2
0
0
-1
-4
-2
31
-2
-5
0
18
72
0
5
0
0
28
11
-4
-1
4
0
27
25
50
55
0
38
0
-4
-3
53
0
28
9
58
0
-2
5
52
86
0
28
40
16
3
40
22
171
11
-3
0
15
104
19
0
25
0
-4
47
0
0
0
-8
0
0
-3
47
-4
21
3
2
24
27
77
7
10
16
14
-2
12
15
0
10
10
0
5
0
0
9
44
-3
0
64
106
22
0
-2
7
0
8
49
0
1
49
-1
27
93
-2
0
0
0
29
32
10
36
38
82
3
69
21
-1
3
2
0
129
0
26
0
-1
93
6
0
-3
71
0
9
-3
-1
0
68
11
13
0
-4
22
18
0
9
-5
2
0
3
4
2
115
11
2
0
16
-2
108
197
59
-1
-2
24
97
0
43
-4
33
0
0
0
0
45
3
-1
8
1
1
0
2
4
-1
1
5
16
1
118
13
22
0
240
1
0
2
18
-2
7
124
37
-1
32
-2
-3
32
14
-3
9
4
2
8
10
6
13
89
2
47
42
111
21
0
18
9
-1
47
0
45
89
-2
11
32
19
-1
96
-3
-5
-1
0
0
34
-1
13
-3
-6
10
13
34
59
1
0
18
-1
-3
0
2
8
-1
42
-5
15
-3
-5
-2
0
8
-3
33
-3
-2
-2
-3
8
1
12
-1
58
-1
9
-4
18
17
-3
-5
18
-3
-3
76
5
-2
-2
-3
-2
15
-3
-8
-6
4
-2
35
-4
-1
-2
-2
73
7
8
-2
23
24
29
8
51
32
-2
-7
30
-5
115
20
20
106
-1
105
25
38
126
4
178
147
0
0
116
286
0
2
47
11
5
-1
3
29
-1
4
-2
0
18
118
1
26
-2
20
0
-6
16
6
-1
5
36
125
18
-2
60
88
-1
1
49
2
-1
5
18
7
42
193
14
27
-2
-3
-4
-6
-2
-2
46
0
52
12
-2
4
7
57
0
14
2
16
78
-3
-4
11
15
23
11
-6
29
8
13
6
0
37
6
1
24
7
-3
103
86
11
-3
51
198
40
13
6
60
4
46
27
-2
5
0
-6
15
-2
0
241
-5
-7
0
15
10
1
249
34
22
91
39
32
57
28
35
17
-3
17
11
2
76
21
2
10
21
8
77
25
43
-1
0
29
0
79
0
-4
7
31
12
75
5
6
46
-4
4
17
21
112
-1
-3
130
-3
22
51
-7
2
59
113
0
17
10
-1
11
30
10
17
0
-3
19
9
25
21
2
97
20
95
5
150
4
4
141
26
29
7
12
45
46
18
83
-1
3
118
72
0
39
147
-1
94
15
13
93
24
35
4
15
40
0
-5
24
94
-5
10
32
6
3
10
0
20
18
-1
9
16
-3
8
-3
3
66
0
8
40
9
34
5
91
0
16
160
2
5
0
9
37
0
5
10
48
35
4
8
53
-4
0
50
199
61
0
120
72
1
0
-2
1
-1
5
1
24
41
14
16
43
-3
3
0
16
27
63
17
57
1
-1
0
-4
2
0
7
90
38
23
17
66
1
95
-2
16
7
7
43
5
291
3
-1
87
185
3
7
7
82
69
72
37
20
60
19
9
5
6
11
5
-2
44
-2
8
9
14
14
7
60
4
54
33
-2
2
28
4
8
16
15
13
104
58
77
7
52
9
-5
89
19
176
-4
254
167
33
2
6
15
57
39
139
47
-4
0
170
116
-1
99
0
24
18
-2
17
51
52
107
0
7
-2
101
4
4
13
21
99
13
0
18
39
-4
23
12
34
12
0
0
0
106
-2
17
80
0
2
33
2
6
15
71
43
11
15
27
0
3
13
3
-1
29
14
-3
36
-4
31
78
9
0
0
-5
-2
5
-5
0
-2
59
71
-4
5
80
78
0
1
18
12
-2
-4
-2
17
-3
-4
148
-5
1
48
-2
101
-4
46
7
2
21
75
47
-1
-2
4
-5
14
14
10
-2
17
-1
-6
6
-4
149
21
3
-2
-3
-1
-3
-3
-2
-1
-6
-4
-5
24
8
40
-3
5
21
121
-2
11
-3
3
-6
-1
-3
17
7
-1
116
-3
0
0
0
0
-5
0
-3
5
7
121
4
-4
66
2
-3
6
19
3
2
-8
-2
1
-2
-3
-3
-1
-1
-1
32
-3
14
0
27
-2
19
-4
-4
24
17
-2
0
-2
2
1
38
-7
-3
44
-4
104
3
-3
157
0
0
-5
-5
-4
-4
39
-5
-2
0
12
1
1
67
-3
97
2
12
-3
0
34
-1
0
-3
-5
23
33
35
-1
8
-2
84
78
7
48
-3
48
62
42
-3
-2
103
0
3
0
-2
-6
-4
0
-3
-1
0
0
-2
4
-3
2
27
2
107
-4
2
-2
5
-3
-2
-2
-5
-3
40
1
-3
5
-6
153
-1
-1
177
-5
-5
-3
-5
-2
-1
21
1
4
-2
-3
-1
-3
2
1
5
-2
11
-5
-1
17
19
-6
-1
101
0
6
4
165
-5
-2
-4
1
64
-4
-5
4
6
0
-1
15
-2
-1
1
-7
-4
14
0
0
8
-1
8
-3
-6
-2
2
-3
-5
-5
-4
-2
-9
1
14
-6
8
-4
5
-1
-5
-2
6
0
-10
-3
5
-4
-4
-5
128
-2
4
1
-5
-3
-4
6
-7
-2
0
-3
2
-8
11
0
16
16
-5
-2
-1
-3
2
5
2
3
-3
22
-4
-6
3
16
4
6
-6
-4
-2
0
-2
-5
58
-5
-1
144
-4
240
20
-2
-4
-6
-7
-5
27
171
1
25
57
6
197
202
185
64
-5
-3
-1
0
-4
12
-2
-4
-2
11
-4
-5
11
-3
8
-3
-2
64
18
161
4
-2
58
-5
1
1
1
-3
-1
-2
7
-2
2
-5
161
57
8
30
-4
-6
14
-4
112
-3
-2
-1
122
-4
-6
-5
24
-5
20
-4
-3
-2
6
-3
1
-2
-4
-4
-6
-3
-3
4
5
9
-2
-1
-3
-1
-3
0
-3
-1
-5
-2
3
0
0
-6
-5
-6
0
-3
-3
-1
33
-3
-3
83
-5
4
2
-6
2
17
60
0
-2
-5
-5
-2
14
-4
-11
62
-3
2
-4
-5
-3
18
14
-2
6
13
-6
-6
-11
11
-7
-8
-4
-3
-4
8
-7
-6
9
-1
12
-4
-5
43
-4
21
-5
215
-3
-1
-3
-1
-3
13
-1
-1
-10
-3
-3
-5
-3
49
-6
-4
0
11
-3
-10
-4
-2
-7
-7
-7
-4
-7
14
-6
-7
-3
-4
26
-5
-2
1
-6
6
4
-1
25
-4
30
-8
-3
38
-5
-3
-5
-6
30
1
-2
-4
-5
-5
-4
-8
-2
16
-2
15
-1
-2
0
-3
-3
-2
-5
-3
101
-2
-5
-6
-9
-2
-3
14
-3
-1
13
-4
11
0
0
-5
-2
-1
-4
-2
3
-5
12
-3
-8
-5
-7
-6
37
0
0
-1
-1
-9
-4
-1
78
64
-6
3
13
-5
-7
10
-1
0
-5
57
1
-3
-6
1
-2
-4
-1
-3
-1
0
-2
130
-3
-4
-7
-2
-3
0
4
0
-8
3
-3
-3
-1
28
24
-4
22
-1
0
3
-4
-1
2
-6
-7
-4
-2
-4
2
-3
-4
-5
-5
-5
-5
-4
-4
32
-1
69
-5
-4
-3
51
-7
8
-1
-4
-4
-1
-3
-3
-2
4
-7
27
108
-4
-5
-4
-4
-4
-3
-4
-5
-2
-11
63
-5
-6
-4
8
23
-4
19
2
34
-2
-2
-2
-2
-6
-5
-5
-6
-4
-3
11
-1
-9
33
-6
-3
-1
-4
-5
-9
-1
34
76
-2
-2
-5
26
0
10
4
0
86
2
16
85
-7
48
-7
-2
-1
-6
-2
-3
-5
-6
-8
-3
-6
-6
-9
58
3
12
4
-2
-1
-3
0
-6
16
-5
159
5
-2
-4
-3
-5
-5
3
-6
2
-7
-1
51
-3
1
-4
15
-1
6
-3
-6
-6
6
-1
1
-1
65
1
5
-8
18
-9
-3
-3
56
-3
101
1
-6
-6
15
-3
-5
0
0
80
-3
-2
-2
11
-3
-4
1
-1
22
-5
41
23
1
50
-4
-5
-4
2
-2
-1
-8
-10
3
0
-8
-1
-3
-4
92
3
-5
-6
-3
31
0
3
-5
-1
-6
-7
84
4
-5
-6
-4
3
-6
6
-6
41
-1
-3
-6
-1
5
0
-4
-1
-6
-1
0
-3
-3
2
-7
18
1
-9
-2
-3
-7
-4
-6
10
2
-3
-3
-11
-5
-2
-6
-5
-3
-4
94
5
-5
9
-4
0
-3
-1
-3
-1
2
7
31
4
2
-7
6
0
-5
-4
-6
0
11
-5
0
-6
0
-2
-6
-10
-7
-7
-5
-3
-6
-3
84
-2
0
-9
13
-6
1
-4
-3
3
26
49
-3
1
59
-5
84
55
-7
12
-10
13
-8
-12
-8
-9
-5
-5
-1
-4
49
-5
-6
22
-1
-1
-4
-1
-6
-6
-3
-4
58
-1
-2
-7
-4
13
-3
-7
-8
-6
11
2
1
0
4
0
-3
26
-3
-5
-3
0
3
0
0
5
-1
7
-3
13
-5
-1
168
-4
-3
-1
-4
-5
-6
-4
102
0
3
17
2
-3
-3
-6
0
-3
-5
-1
-5
29
1
0
13
-8
-7
-4
-4
-6
15
-3
-1
8
3
63
1
1
46
-2
1
-4
23
-4
-7
-4
4
-4
-5
1
-2
-3
63
-1
10
15
-3
-10
-1
-6
2
-5
-1
-2
-6
47
-2
-6
-4
-2
4
-3
10
-4
0
-5
13
9
-8
1
17
-7
-3
-5
0
-3
0
-3
-5
22
15
-4
-3
-4
-5
-4
0
-2
-1
1
31
7
-3
31
3
-2
-1
-2
65
-4
-4
-4
-4
-5
-2
-9
-3
-3
17
-6
-5
31
-4
-7
-6
-7
-3
-4
-3
-4
28
-5
0
-2
34
-6
0
-8
-1
-5
7
-3
-6
3
16
93
-7
10
-9
-5
-12
-1
-8
-3
0
24
-8
12
-4
-3
-8
-1
10
-4
6
-2
2
-2
-3
6
102
-4
-5
14
-5
-4
-3
-7
-4
-3
-5
-3
21
16
163
0
65
-2
-5
-1
14
8
-3
-2
7
14
-1
-1
-2
2
-2
-1
-4
-6
-8
83
-6
1
-7
2
-1
33
27
-1
3
-7
-5
-2
-3
-1
15
8
59
64
26
1
-2
-4
8
10
-4
-5
-6
-5
3
0
-4
-4
-5
12
-4
-3
-3
5
-6
23
-4
-1
-5
3
0
-4
0
-7
-6
35
-4
-1
-6
-6
11
0
-6
-3
-2
-2
-4
0
8
-2
2
-4
25
-10
-5
3
-4
163
-3
-6
-7
-7
-12
-5
-3
-7
-1
1
55
1
54
-2
-5
-3
3
-2
-6
-5
0
-5
-5
-1
12
-6
-7
40
-3
-3
-1
-7
-1
34
11
57
4
21
-2
-2
-3
-5
-3
-10
-4
-8
-4
15
2
7
100
13
-2
-4
-4
-6
0
-1
-1
-2
-4
50
-3
0
-1
-6
-3
0
-4
-4
-3
-5
-4
-2
1
73
-4
26
98
5
-2
-2
2
23
5
24
-7
-8
-8
-5
9
-8
-6
31
-11
-1
-3
-1
49
21
-2
87
8
-5
1
-1
204
15
-7
3
-2
97
-3
63
-5
-2
-3
-2
13
-7
23
4
-4
0
-6
111
8
34
36
5
-2
-11
-6
3
-5
-3
-4
0
19
9
0
-7
-5
-3
0
-4
1
0
-4
-1
-1
42
84
0
-3
0
-4
-5
-2
-12
-4
1
-6
12
14
-6
0
0
-5
-4
-5
7
-4
0
3
-9
84
43
-6
-7
-5
-5
-4
7
-6
-4
0
-1
-2
-5
-3
-3
-3
0
21
-1
-8
-8
0
-3
-2
39
-5
18
-8
-5
-3
-3
-1
1
-2
3
23
-4
-2
58
-11
-5
-6
0
-5
7
-1
-9
-2
103
7
-3
-4
-1
-6
26
-3
0
6
-4
0
-5
-2
5
-4
12
-4
-4
31
20
-4
-7
88
-6
3
0
-4
1
118
12
0
1
-5
56
0
-3
84
0
-5
-2
0
0
-1
-3
12
-3
-1
58
0
-5
2
-7
19
-3
-5
22
0
80
-1
116
-2
-2
-7
48
15
-1
1
-8
-7
-6
8
-3
27
11
0
1
15
20
-1
0
-7
-7
-1
-6
-1
0
2
10
-1
-1
-3
8
18
-1
19
-4
4
-2
-1
-4
-2
2
-4
-2
-3
47
-2
-2
-3
-1
12
-4
-3
-4
-6
-6
59
9
1
13
88
-3
-3
-3
-3
-3
115
38
-7
0
16
1
-5
-2
0
-4
13
12
-6
-8
-4
-5
-5
0
-6
-5
0
34
1
0
-4
-5
-2
-3
-3
7
-6
-2
30
-2
-4
-6
-3
-1
-4
-4
-1
-3
-2
0
-5
-5
9
0
-1
-2
-5
-7
-4
4
-4
-6
-4
-2
-4
-7
-5
-1
-2
-1
-5
-2
-5
-2
-4
0
-3
-9
4
3
43
-3
13
-9
45
5
3
-1
-10
-5
-4
-6
-2
12
-3
0
-3
0
8
3
-7
7
-4
14
10
19
23
3
31
-3
29
0
12
80
-1
6
2
-7
31
0
-10
4
-1
42
63
-1
-4
-2
10
-5
-8
0
-3
-1
44
-6
-2
18
-3
-1
-6
4
-4
-5
-1
-8
8
17
61
-4
-5
-3
0
-3
-6
-3
-3
-1
-5
1
-5
-1
7
8
-3
-5
21
5
27
0
1
-5
-4
47
172
0
-6
0
10
-6
5
-2
-2
-4
8
10
16
-5
5
3
0
-5
23
1
-3
-3
-6
13
-2
4
-3
19
73
-6
-3
32
-5
-6
-10
-4
-5
1
0
10
-4
-6
-3
7
64
-4
-3
-4
-3
-7
96
-8
40
39
-2
-5
19
0
0
7
-2
-10
-3
-7
9
-5
-2
-3
0
7
28
-4
-10
15
0
-9
-6
-2
-3
39
-2
0
-7
-4
-2
-2
0
61
0
21
-5
-2
-6
0
-2
36
-5
89
-6
-1
0
-2
27
31
15
-3
11
61
-6
-9
-4
-2
-5
6
10
-4
-7
26
18
0
5
5
16
11
17
30
8
-1
94
0
-4
60
0
-5
-4
14
-2
0
-6
-5
-5
-1
2
-6
0
10
3
0
0
12
-3
1
56
-1
0
-3
28
31
-5
-2
0
-6
-7
38
0
-3
-4
10
-4
11
0
0
3
11
36
74
-1
205
0
-5
0
-3
-1
35
17
-6
113
-6
24
27
-6
13
9
0
-3
11
90
55
-2
18
-2
43
-3
0
34
53
0
-4
-1
20
-1
-1
0
-6
14
59
-2
6
-7
1
7
8
7
-7
64
-3
51
27
16
-2
-3
1
-2
65
10
15
-4
80
10
-6
-1
65
-1
-2
3
0
-1
-5
-2
27
0
48
56
-4
70
0
81
0
-1
44
0
-1
-3
0
-2
-2
-6
-3
0
43
52
0
30
-1
-2
27
3
-1
76
27
1
57
0
50
-1
47
0
0
3
22
-4
36
-1
-2
-6
-3
-1
28
8
1
-1
74
-5
83
37
56
195
0
2
0
0
0
12
-1
125
-4
83
29
-4
0
-7
109
82
-3
0
35
164
-7
33
-4
39
-3
15
39
4
-3
-5
-3
12
17
3
36
0
-5
26
14
-8
0
1
3
0
19
136
-2
0
20
-2
-2
23
0
-1
-1
7
27
101
10
41
27
11
0
2
-5
-2
25
14
-2
1
14
5
0
0
19
0
-3
-3
-4
9
-2
-1
3
15
0
3
25
9
0
32
-3
-3
-3
-5
-3
6
75
-2
9
8
1
-2
-8
-1
-7
-5
-4
-5
0
217
-4
-1
-4
-3
0
-1
-7
44
5
4
-4
7
0
-4
-2
25
0
5
11
151
0
-2
-1
-1
28
-2
67
-2
-4
-4
-2
-9
1
18
71
-6
10
6
-6
14
1
-4
15
-2
-3
-5
-6
-8
51
51
-5
27
-6
24
9
-1
-1
19
-3
27
7
6
1
-7
7
12
0
-4
-9
-1
-1
-4
-10
-7
4
-3
-1
-4
0
0
3
21
-2
69
2
21
-1
12
-3
-2
-1
108
13
1
-5
28
5
-1
0
32
0
42
-4
-3
-2
-5
-8
-5
12
91
0
0
-7
10
12
-4
-4
0
-6
-2
4
15
-3
0
-4
25
5
1
-1
-1
-6
-1
-3
0
14
0
-4
4
-1
2
0
-3
1
2
-4
3
-1
15
-3
0
-1
3
0
6
67
2
-7
52
1
37
8
